"Site_Subject_ID","X","Y","Elevation","Gradient","Trees"
63286,400,330,142.57,0.02708681,0
63287,385,500,150.41,0.1029359,0
63294,785,90,150.69,0.1962398,0
63297,20,235,143.3,0.04398689,0
63300,260,165,143.32,0.01511431,0
63302,30,345,148.68,0.04020493,0
63306,723,107.7,,,1
63309,410,425,144.69,0.04147973,0
63312,685,10,135.97,0.1375769,0
63313,735,10,137.2,0.1214206,0
63314,655,120,151.25,0.09021254,0
63318,65,185,140.33,0.05807871,0
63323,680,485,159.16,0.01588732,0
63325,350,260,140.67,0.01052088,0
63338,235,175,142.45,0.03969897,0
63343,910,390,142.18,0.1092003,0
63345,45,140,138.26,0.05905432,0
63350,285,0,133.57,0.2027032,0
63351,820,150,149.37,0.2985424,0
63352,505,50,137.53,0.2102302,0
63356,905,190,135.03,0.1213076,0
63362,635,355,155.96,0.04293055,0
63367,420,475,145.73,0.04412022,0
63370,645,465,158.73,0.02302888,0
63372,395,435,145.36,0.05451259,0
63373,795,375,153.75,0.05230397,0
63382,795,215,155.42,0.07042899,0
63383,812.3,484.9,,,1
63386,930,500,136.2,0.1050662,0
63389,55,380,149.63,0.01909747,0
63391,820.3,349.1,,,1
63395,230,490,148.44,0.05266105,0
63399,225,325,,,0
63407,425,430,146.66,0.1000673,0
63409,160,65,137.5,0.07563361,0
63410,734.9,68.3,,,1
63416,590,185,151.11,0.04386843,0
63417,145.3,337.2,,,1
63419,285,195,141.94,0.04850999,0
63423,300.5,470.2,,,1
63425,95,145,134.08,0.0665779,0
63428,700,290,155.59,0.01446756,0
63430,160,210,139.89,0.05740609,0
63431,425,195,141.44,0.03502026,0
63434,660,275,154.57,0.03499856,0
63439,805,440,155.14,0.1039332,0
63443,859.8,290.3,,,1
63454,290.8,474.9,,,1
63463,410,125,144.15,0.008048381,0
63469,695,220,155,0.0413633,0
63470,1000,300,130.24,0.05340655,0
63477,890,0,126.26,0.03812439,0
63483,125,385,148.1,0.06727172,0
63484,115,55,135.99,0.05082088,0
63486,440,285,141.57,0.0109246,0
63487,170,20,138.4,0.05534609,0
63491,550,355,152.46,0.05666829,0
63496,280,160,143.31,0.01483418,0
63509,845,415,152.78,0.1436144,0
63516,945,70,127.63,0.05455917,0
63517,310,70,143.3,0.04108172,0
63518,860,215,143.05,0.2049604,0
63519,425,235,141.15,0.008663818,0
63525,160,180,139.36,0.05020025,0
63526,50,415,149.03,0.08525276,0
63527,170,460,147.16,0.04282415,0
63528,390,415,145.23,0.05280668,0
63530,830,375,153.07,0.08303327,0
63534,140,70,136.86,0.0415452,0
63541,635,65,145.42,0.1058826,0
63542,314.7,361.1,,,1
63544,470,325,144.98,0.1292256,0
63548,520,445,153.4,0.04936048,0
63551,25.2,224.2,,,1
63553,250,475,149.25,0.05327299,0
63561,420,190,141.64,0.04471841,0
63563,815,490,152.43,0.1876745,0
63570,685,275,155.24,0.03155087,0
63577,225,420,145.9,0.07817433,0
63580,713.9,112.5,,,1
63581,675,440,157.72,0.0363707,0
63587,440,100,144.22,0.05646417,0
63595,615,100,148.62,0.08736604,0
63604,155,10,137.36,0.05602784,0
63610,125,420,148.21,0.05653994,0
63611,579.2,62.1,,,1
63612,825,435,153.33,0.1423905,0
63614,130,380,147.75,0.06789003,0
63616,15,255,144.01,0.04168618,0
63622,605,25,140.8,0.1050395,0
63637,620,450,157.95,0.0481738,0
63638,755,30,140.1,0.1283634,0
63642,70,185,140.25,0.06150349,0
63644,138.9,241.7,,,1
63655,790,160,156.22,0.06520418,0
63659,101.8,324.2,,,1
63667,820,190,154.32,0.2040835,0
63673,700,95,146.58,0.1542462,0
63678,752.2,43.7,,,1
63681,4,198,,,1
63684,70,45,131.47,0.1256235,0
63686,660,180,153.26,0.0336875,0
63688,290,170,143.06,0.02928782,0
63699,690,460,158.52,0.03799703,0
63702,120,95,136.68,0.05433509,0
63705,455,120,144.71,0.01585817,0
63707,255,25,139.78,0.1393674,0
63711,565.9,11.2,,,1
63717,265,410,147.43,0.07042925,0
63721,420,430,145.96,0.08266304,0
63724,450,275,141.51,0.02204244,0
63729,276.5,455.1,,,1
63733,565,360,153.19,0.05813299,0
63735,940,455,136.67,0.09575612,0
63746,150,125,138.2,0.075551,0
63751,360,125,143.98,0.005899212,0
63752,485,200,142.91,0.08552948,0
63754,600,390,155.59,0.03900949,0
63759,395,350,143.03,0.0278005,0
63760,900,440,141.13,0.100538,0
63761,215,170,142.43,0.043275,0
63762,640,350,155.96,0.04317355,0
63766,715,390,157.16,0.02996479,0
63770,990,225,128.36,0.1181244,0
63774,185,190,140.4,0.07252906,0
63783,675,325,155.73,0.03127738,0
63785,855,475,145,0.1393837,0
63796,710,315,156.14,0.01580767,0
63797,885,20,128.14,0.0940444,0
63803,700,420,157.31,0.005356458,0
63808,550,410,153.6,0.04556265,0
63815,710,25,138.27,0.09786904,0
63816,185,105,140.61,0.04725002,0
63818,495,225,144,0.1218307,0
63819,820,440,153.44,0.1459891,0
63824,965,40,124.24,0.08680586,0
63830,755,170,155.62,0.01978029,0
63834,945,400,139.47,0.1269055,0
63839,620,435,157.31,0.04735328,0
63840,90,405,149.93,0.02144998,0
63845,200,485,147.73,0.04511332,0
63847,45,265,144.27,0.05174165,0
63848,120,80,136.69,0.0472891,0
63850,905,465,140.55,0.1185021,0
63855,585,315,152.99,0.05395598,0
63856,640,5,139.78,0.05567895,0
63867,155,335,145.82,0.0544545,0
63872,540,15,133.84,0.1765535,0
63874,164.9,247.3,,,1
63876,46.6,178.9,,,1
63880,125,25,,,0
63882,1000,385,131.22,0.01013449,0
63888,100,80,134.66,0.1400668,0
63892,580,165,150.43,0.04236318,0
63898,650,65,144.79,0.1153936,0
63899,920,20,125.72,0.08862238,0
63900,955,30,123.95,0.09107548,0
63903,95,25,134.96,0.04247274,0
63904,190,155,141.63,0.05736586,0
63917,95,235,143.3,0.05989711,0
63930,900,105,131.62,0.08724944,0
63936,5,65,129.06,0.183084,0
63942,575,360,153.61,0.05946958,0
63946,600,395,155.58,0.03980347,0
63948,35,140,138.06,0.07387095,0
63949,840,285,148.34,0.192008,0
63950,105,395,149.37,0.04884877,0
63952,15,150,138.41,0.1042589,0
63954,565,345,152.85,0.05217255,0
63955,303.8,349,,,1
63956,395,485,148.59,0.1073926,0
63959,880,170,137.85,0.1935445,0
63961,630,160,152,0.03854316,0
63970,615,190,151.98,0.02734838,0
63971,415,235,141.07,0.00762417,0
63974,755,110,151.71,0.1660864,0
63976,100,375,149.65,0.04161732,0
63977,135.5,19.9,,,1
63980,800,370,153.85,0.04808632,0
63981,735,430,157.5,0.01010076,0
63982,665,360,156.93,0.0300693,0
63983,95,15,135.05,0.03809232,0
63984,750,450,157.48,0.01706676,0
63987,795,495,156.31,0.1117313,0
63995,810,200,155.7,0.1318105,0
63997,539.3,48.7,,,1
64000,735,75,144.12,0.1448618,0
64002,630,200,152.47,0.02866817,0
64005,507.7,64.8,,,1
64006,875,180,139.85,0.205788,0
64009,660,65,144.35,0.1152059,0
64010,297.2,462.8,,,1
64013,310,20,136.36,0.2046249,0
64014,745.9,147.5,,,1
64025,890,10,126.24,0.07248187,0
64026,855,15,128.24,0.1085489,0
64027,80,445,148.35,0.1001345,0
64028,108.6,342.2,,,1
64029,955,420,138.92,0.08407275,0
64033,625,125,150.68,0.06480078,0
64034,375,245,140.67,0.006627886,0
64037,740,420,157.29,0.02081942,0
64038,276.5,461.1,,,1
64042,885,395,146.23,0.1814382,0
64045,145.1,473.5,,,1
64046,790,65,144.72,0.1940662,0
64047,645,290,154.41,0.03127914,0
64049,100,385,149.74,0.04085439,0
64052,865,20,128.68,0.09647474,0
64054,280,85,142.6,0.03530068,0
64058,595,255,152.29,0.04046571,0
64059,17.3,249.6,,,1
64060,510,215,145.87,0.1092048,0
64061,130,240,142.15,0.07098804,0
64063,190,110,140.95,0.04645226,0
64067,645,130,151.51,0.06351823,0
64070,785,390,155.47,0.06216873,0
64071,760,480,157.52,0.03328131,0
64072,120,35,134.89,0.03571569,0
64073,535,250,149.44,0.06901991,0
64076,720,300,155.86,0.01218569,0
64077,520,35,136.65,0.2241739,0
64078,132.5,138.5,,,1
64081,210,85,141.11,0.03874937,0
64085,555,125,148.83,0.05968535,0
64092,440,425,148.27,0.109972,0
64093,715,480,158.44,0.02638415,0
64099,310,420,148.72,0.05539232,0
64101,480,90,142.6,0.1371257,0
64109,485,370,148.94,0.08203755,0
64113,629.3,28,,,1
64118,545,270,149.92,0.05970419,0
64119,660,455,158.84,0.0268623,0
64121,270,325,141.24,0.04135704,0
64128,22.2,392.1,,,1
64131,12.9,167.7,,,1
64133,60,180,140.14,0.05515794,0
64134,900,290,138.59,0.1437855,0
64139,205,270,141.94,0.07265375,0
64146,270,300,140.56,0.01686648,0
64149,790,215,155.78,0.05094312,0
64153,65,290,145.94,0.06172975,0
64154,184,59.1,,,1
64155,365,370,144.6,0.03187112,0
64162,220,345,142.54,0.03863371,0
64165,490,415,151.28,0.06098664,0
64166,505,260,147.1,0.1281399,0
64170,122.2,322.8,,,1
64171,649.8,36.3,,,1
64175,835,435,152.26,0.1707839,0
64178,95,495,145.03,0.1159629,0
64183,405,65,141.09,0.1709359,0
64184,580,235,151.22,0.04527597,0
64187,885,180,137.21,0.1831196,0
64189,510,170,146.66,0.07360804,0
64191,285,490,151.12,0.05089269,0
64193,770,10,137.03,0.1923153,0
64194,525,25,,,0
64195,635,420,157.16,0.03798628,0
64197,350,225,141.53,0.04376265,0
64203,135,425,147.55,0.05787809,0
64206,845,120,140.16,0.2473006,0
64208,245,420,147.54,0.07407213,0
64219,497.1,22.4,,,1
64221,820,120,147.68,0.2985033,0
64237,260,335,141.65,0.04780422,0
64240,690,340,156.38,0.02551761,0
64241,695,225,155.08,0.04100943,0
64244,131.3,201.3,,,1
64245,150,145,139.02,0.0636361,0
64252,555,205,149.96,0.07022037,0
64253,690,335,156.27,0.02534641,0
64259,750,145,155.02,0.05384371,0
64261,450,395,148.3,0.0936378,0
64265,690,440,157.59,0.03031273,0
64267,660,150,152.71,0.04385619,0
64269,510,105,145.63,0.08931581,0
64275,120,490,147.58,0.07689962,0
64276,75,275,,,0
64277,311.2,333.8,,,1
64281,345,220,141.76,0.04506104,0
64287,514.2,18.4,,,1
64289,1,48,,,1
64296,360,310,142.26,0.05764202,0
64297,800,485,155.12,0.1367245,0
64298,700,255,155.88,0.03687224,0
64300,160,425,146.09,0.04300387,0
64306,165,400,145.46,0.04098211,0
64308,260,350,142.56,0.06357257,0
64309,885,405,145.88,0.1717263,0
64310,181.2,457.7,,,1
64319,915,435,140.92,0.1165457,0
64325,445,90,143.48,0.1130932,0
64326,790,35,140.04,0.1645214,0
64327,695,305,155.8,0.02098289,0
64330,230,115,142.49,0.03217242,0
64332,0,195,141.03,0.05011308,0
64333,675,305,155.28,0.02723112,0
64334,410,375,143.11,0.03810432,0
64336,110,260,143.82,0.06121969,0
64338,795.4,64.5,,,1
64342,775,375,155.65,0.04941772,0
64350,800,300,153.89,0.07201307,0
64353,755,435,157.18,0.0217023,0
64358,275,500,150.95,0.05553488,0
64361,4.5,67,,,1
64364,995,260,130.28,0.08099934,0
64365,315,135,143.69,0.01138334,0
64374,435,205,141.24,0.01920731,0
64375,740,180,155.65,0.02338027,0
64381,435,115,144.31,0.01092871,0
64386,195,155,141.99,0.05358096,0
64397,155,220,140.03,0.07854593,0
64406,596.8,298,,,1
64411,355,360,144.4,0.03048304,0
64412,965,220,129.51,0.06941739,0
64415,925,375,140.56,0.102042,0
64418,563.7,26,,,1
64432,480,415,150.71,0.06262352,0
64433,225,75,,,0
64440,945,150,130.42,0.1176341,0
64448,490,390,150.1,0.06997352,0
64460,315,425,149,0.05543799,0
64476,90,85,133.38,0.09857426,0
64480,245,500,149.43,0.0565205,0
64488,215,230,139.06,0.01119713,0
64491,150,255,142.47,0.06603467,0
64492,1000,360,130.27,0.1292448,0
64498,240,355,142.69,0.0515302,0
64502,15,15,122,0.1738107,0
64503,105,325,147.76,0.05344175,0
64509,995,235,128.62,0.126619,0
64516,584.2,11,,,1
64517,305.7,393.8,,,1
64518,55,340,149,0.04526754,0
64522,985,325,130.77,0.07802766,0
64528,220,350,142.66,0.03587435,0
64529,700,75,144.58,0.1262977,0
64533,735.1,69.4,,,1
64537,840,465,146.9,0.1748174,0
64546,280,145,143.5,0.00864832,0
64547,25,220,142.46,0.05371992,0
64552,20,335,148.1,0.04206257,0
64561,130,465,148.37,0.01203905,0
64567,905,175,134.68,0.1076288,0
64568,395,310,142.26,0.03217233,0
64569,901.4,253.3,,,1
64572,275,325,141.19,0.04375219,0
64583,500,385,150.5,0.06963588,0
64584,700,140,153.6,0.07489915,0
64586,625,420,157.01,0.04072559,0
64587,829.5,330.9,,,1
64594,470,400,149.61,0.0688422,0
64598,63.4,187.5,,,1
64599,675,35,141.24,0.1231101,0
64603,1000,240,128.55,0.1319356,0
64611,215.2,409.4,,,1
64612,697.7,310.5,,,1
64614,610,270,153.03,0.03790448,0
64615,440,280,141.55,0.009086085,0
64623,785,445,156.55,0.05954253,0
64625,155,30,137.09,0.06761534,0
64630,955,130,128.36,0.123758,0
64634,305.2,472.1,,,1
64636,925,432.4,,,1
64637,405,125,144.14,0.007956819,0
64642,95,200,140.75,0.06663061,0
64644,945,485,135.88,0.1045205,0
64649,250,470,149.15,0.05306253,0
64651,545,15,134.37,0.1721135,0
64659,680,65,143.52,0.1149504,0
64669,455,495,146.13,0.05260426,0
64670,345,480,151.6,0.06306021,0
64673,125,25,135.54,0.04283809,0
64675,235,370,143.53,0.05866363,0
64685,595,500,157.88,0.04975355,0
64687,280,440,149.3,0.04756197,0
64691,950,190,131.38,0.09578169,0
64692,248.4,455.9,,,1
64693,955,210,130.46,0.07312292,0
64696,815,460,152.05,0.1730848,0
64697,345,380,145.16,0.05481247,0
64703,4.3,173.2,,,1
64707,515,475,153.11,0.1012875,0
64716,550,420,153.77,0.04508935,0
64720,230,480,148.19,0.0555586,0
64725,535,225,148.39,0.0904237,0
64726,467.5,130.7,,,1
64727,950,120,128.94,0.1148885,0
64729,635,275,153.9,0.03590784,0
64731,335,40,139.78,0.203048,0
64734,173.1,445.8,,,1
64736,316.7,344.9,,,1
64741,520,60,140.74,0.1647294,0
64743,187.8,122.5,,,1
64746,485,285,144,0.1292558,0
64748,20,355,148.42,0.04537936,0
64756,235,335,141.93,0.03600103,0
64758,810,360,153.63,0.05800154,0
64771,195,470,147.1,0.04701038,0
64776,0,485,135.36,0.2462688,0
64777,605,345,154.54,0.05052208,0
64778,755,205,156.16,0.009087144,0
64782,895,100,131.66,0.09249453,0
64788,240,220,140.57,0.04229288,0
64795,790,80,147.82,0.2145965,0
64798,395,380,144.18,0.03961094,0
64800,730,325,156.21,0.01618547,0
64804,345,265,140.61,0.0127953,0
64805,855,40,129.94,0.1393853,0
64807,780,265,155.8,0.03735746,0
64809,445,160,143.78,0.05307557,0
64810,165,340,145.27,0.04791344,0
64812,27.3,295.3,,,1
64816,485,205,142.72,0.08463338,0
64825,969.7,415.6,,,1
64831,325.1,467.5,,,1
64838,485,420,151.18,0.05861347,0
64845,56.7,131.6,,,1
64847,478.5,376.7,,,1
64848,715,485,158.52,0.02264712,0
64853,495,420,151.77,0.05732247,0
64854,50,95,136.81,0.07345505,0
64858,855,200,143.95,0.2393048,0
64860,305,405,147.9,0.05969405,0
64872,270,240,140.45,0.01355274,0
64875,563.6,7.5,,,1
64881,171.9,86.7,,,1
64888,390,310,142.4,0.03644782,0
64894,863.7,242.1,,,1
64896,245,80,141.87,0.03318056,0
64897,105,320,147.5,0.05524366,0
64899,989.1,160.9,,,0
64900,600,465,157.87,0.05544583,0
64903,226.8,364.6,,,1
64906,635,145,151.74,0.04653253,0
64916,165,125,139.77,0.07536593,0
64920,970,255,131.31,0.03812895,0
64921,425,445,146.4,0.08301912,0
64922,85,15,134.29,0.05525543,0
64924,300,370,145.37,0.08646152,0
64929,830,165,148.43,0.3044789,0
64933,730,85,145.22,0.1578594,0
64939,635,285,154.14,0.03384324,0
64941,475,245,142.19,0.08613005,0
64948,317.6,457.7,,,1
64956,1000,35,122.54,0.0911535,0
64957,730,330,156.21,0.01671091,0
64960,780,340,155.04,0.0409245,0
64964,172.8,110.1,,,1
64970,115,270,144.46,0.06358755,0
64976,145,170,139.9,0.04831509,0
64981,985,20,122.75,0.08942482,0
64982,45,255,143.78,0.0422142,0
64983,430,455,146.41,0.08034824,0
64986,595,445,156.63,0.06175795,0
64988,730,25,138.9,0.1022957,0
64993,144.5,128.7,,,1
64999,599.4,115.2,,,1
65000,805.5,217.1,,,1
65004,734.7,201.8,,,1
65006,560,240,150.61,0.05076418,0
65008,875,490,142.54,0.1488827,0
65013,255,240,140.17,0.0159779,0
65017,520,345,150.64,0.06418577,0
65028,130,260,143.47,0.06917016,0
65032,45,395,149.55,0.04146345,0
65034,630,80,147.1,0.09601766,0
65035,505,150,146.75,0.05467636,0
65037,645,35,141.94,0.0894909,0
65040,375,75,143.28,0.09898324,0
65041,337.4,432,,,1
65043,505,230,145.76,0.1303799,0
65052,775,60,144.25,0.1558279,0
65059,675,465,159.07,0.02673607,0
65064,420,230,141.05,0.00523746,0
65070,375,225,,,0
65075,190,120,141.3,0.05042862,0
65084,205,365,143.38,0.04320127,0
65087,490,215,143.15,0.1000829,0
65097,25,495,140.41,0.2029672,0
65098,465,145,144.42,0.04083273,0
65099,675,270,154.77,0.037079,0
65105,690,75,144.58,0.1239194,0
65110,590,485,157.74,0.05155547,0
65112,440,430,148.48,0.1091622,0
65113,550,280,150.22,0.05813922,0
65115,72.1,59.1,,,1
65117,65,215,142.05,0.05903199,0
65120,100,295,146.2,0.06022835,0
65123,315,275,140.65,0.01228806,0
65126,235,485,148.61,0.0558419,0
65127,657.9,54.1,,,1
65133,420,240,141.14,0.01088277,0
65134,845,420,152.49,0.1588854,0
65137,530,100,145.94,0.09855122,0
65142,610,5,139.18,0.09840108,0
65149,180,320,144.61,0.04808907,0
65156,45,120,137.36,0.05305049,0
65157,670,230,154.32,0.04205541,0
65158,335,380,145.55,0.06419116,0
65160,152.6,301,,,1
65166,980,130,125.24,0.1061422,0
65169,480,410,150.53,0.06484087,0
65171,60,210,141.77,0.05832395,0
65173,260,105,142.81,0.02954664,0
65176,445,85,142.89,0.1356461,0
65182,96.7,296.9,,,1
65185,350,110,144.08,0.002385351,0
65192,585,215,151.2,0.04530283,0
65195,375,205,142.34,0.05186301,0
65199,375,315,143,0.05055224,0
65202,415,455,144.98,0.01770546,0
65205,415,375,143.26,0.05955292,0
65206,313.9,473.7,,,1
65210,1000,405,130.7,0.1224003,0
65214,110,215,141.3,0.06126512,0
65216,460,365,147.21,0.08765098,0
65217,250,360,143.15,0.06617141,0
65228,835,15,129.48,0.177911,0
65229,90,95,132,0.07973143,0
65230,440,50,135.54,0.2166908,0
65232,355,60,141.68,0.1522245,0
65235,275,225,140.73,0.02691358,0
65236,805,385,153.69,0.04219598,0
65237,630,250,153.04,0.02825963,0
65238,150,405,146.36,0.05655574,0
65241,200,290,142.89,0.06726145,0
65246,102.4,489.5,,,1
65251,775,125,,,0
65252,835,485,147.98,0.1845743,0
65266,711.4,34.7,,,1
65273,795,185,157.28,0.03582617,0
65281,310,245,140.64,0.01738775,0
65285,675,135,152.58,0.06781323,0
65286,520,15,131.76,0.1832946,0
65298,889.9,435.3,,,1
65299,345,390,145.72,0.06433092,0
65301,467.4,490.9,,,1
65307,200,420,144.95,0.03590783,0
65314,90,5,134.56,0.04753174,0
65318,135,110,136.92,0.05273614,0
65323,222,438.8,,,1
65328,630,380,156.55,0.03328214,0
65329,315,0,132.5,0.1560751,0
65333,850,475,145.47,0.1518161,0
65336,150,15,137.02,0.06043126,0
65341,800,415,155.35,0.05075128,0
65351,910,460,139.7,0.111437,0
65353,655,225,153.5,0.03865526,0
65354,725,100,147.53,0.1758402,0
65357,370,435,147.27,0.08406738,0
65358,805,465,153.7,0.1499518,0
65366,965,225,129.71,0.06718778,0
65372,685,120,151.45,0.1304167,0
65373,400,65,141.37,0.1628227,0
65375,290,230,140.73,0.02351569,0
65381,655,385,157.1,0.01790369,0
65383,890,475,141.74,0.1218876,0
65386,220,90,141.54,0.03894817,0
65391,105,125,135.81,0.0840876,0
65399,25,210,141.92,0.05447761,0
65404,625,310,154.24,0.0359159,0
65409,180,380,145.16,0.0438228,0
65410,690,365,157.07,0.02039561,0
65413,535,30,136.8,0.2028732,0
65418,760,30,140.22,0.1330694,0
65420,865,0,126.65,0.06582156,0
65424,525,45,139.22,0.2035371,0
65426,55,480,141.5,0.1246504,0
65428,690,115,150.5,0.1507603,0
65432,145,75,137.01,0.05522614,0
65438,770,470,157.06,0.04050607,0
65439,570,255,151.19,0.04496167,0
65442,205,135,142.38,0.04081669,0
65443,319.8,357,,,1
65445,405,335,142.57,0.02668839,0
65447,125,155,138.39,0.06253383,0
65452,820,0,129.31,0.1658461,0
65453,165,455,146.9,0.04205782,0
65461,55,205,141.51,0.05721059,0
65464,945,225,131.37,0.05520494,0
65465,480,445,151.44,0.06214849,0
65472,315,250,140.62,0.01361389,0
65475,980,155,126.3,0.1033008,0
65476,175.7,113.3,,,1
65480,13.3,398.2,,,1
65485,585,435,155.75,0.05912679,0
65486,210,225,139.35,0.01454976,0
65489,30,160,139.26,0.06107246,0
65491,625,85,147.34,0.09138968,0
65493,75,445,147.94,0.1172641,0
65495,35,285,145.72,0.06186524,0
65496,995,140,124.47,0.08756616,0
65499,755,230,156.33,0.008600188,0
65501,0.1,201.5,,,1
65509,980,105,124.74,0.1026574,0
65512,390,355,143.41,0.03533952,0
65513,750,475,157.79,0.02481221,0
65517,170,115,140.23,0.06800356,0
65522,620,425,156.99,0.04388896,0
65529,5,0,121.94,0.3093527,0
65531,105,360,149.04,0.04509126,0
65535,745,125,153.01,0.1308509,0
65536,105,375,149.36,0.04903271,0
65539,700,345,156.56,0.0182185,0
65541,560,95,146.66,0.1055614,0
65543,95,325,147.95,0.05463849,0
65550,745,170,155.55,0.02324138,0
65556,305,320,141.27,0.0541948,0
65559,465,365,147.5,0.08723974,0
65570,50,190,140.72,0.05450698,0
65579,720,100,147.37,0.1721033,0
65580,655,50,142.94,0.1010165,0
65581,540,500,151.77,0.1751705,0
65584,884.4,429,,,1
65590,92.8,298.6,,,1
65592,475,277,,,0
65593,80,175,139.47,0.08508473,0
65598,465,415,149.97,0.0730609,0
65605,995,145,124.68,0.09011083,0
65608,122.2,262.4,,,1
65609,190,380,144.45,0.04755762,0
65616,796.6,426.8,,,1
65621,370,145,143.85,0.009589174,0
65625,300,480,151.3,0.04605594,0
65627,70,175,139.64,0.06677311,0
65629,715,215,155.84,0.0314697,0
65641,75,25,,,0
65652,485,375,149.17,0.07794327,0
65666,335,35,138.68,0.2142043,0
65667,500,310,148.09,0.1241748,0
65669,165.7,486.6,,,1
65670,410,300,142.13,0.01969964,0
65679,80,120,135.42,0.09514391,0
